,uid,method,epsilon,mean_ql,kl_div,max_div,adv_err
0,1671,PL,0.1,1.2369082162694638,0.053572971774856724,3.4585693840338663,0.8489801925116578
1,1671,OPT-GEO-IND,0.1,0.8514066437453608,0.036158452692719285,0.15176602108380852,0.8467254866668229
2,1671,PL,0.30000000000000004,1.168909831275042,0.05897989379547287,2.988650171195002,0.834118800371498
3,1671,OPT-GEO-IND,0.30000000000000004,0.8364510300202892,0.08997549031375919,0.4562954038350712,0.802263992527046
4,1671,PL,0.5000000000000001,1.1027169413540339,0.06775861971913065,3.2998668933449453,0.8141324207532945
5,1671,OPT-GEO-IND,0.5000000000000001,0.8133226189551591,0.11801156570087885,2.0858409000604956,0.7829158689733684
6,1671,PL,0.7000000000000001,1.0347855664667533,0.08025659514032424,3.9963769319086198,0.7919339407770625
7,1671,OPT-GEO-IND,0.7000000000000001,0.7830147940077367,0.17168061143806912,0.690814808229456,0.7586083196403464
8,1671,PL,0.9000000000000001,0.9709762054115199,0.09352038944126502,3.708498533008502,0.765121326999556
9,1671,OPT-GEO-IND,0.9000000000000001,0.7475012360040987,0.20038576683496176,1.2497753592181797,0.7349435048666395
10,1671,PL,1.1000000000000003,0.9124715414580591,0.1066599061284892,3.7849505493229025,0.7374355378228352
11,1671,OPT-GEO-IND,1.1000000000000003,0.7099079048009799,0.19828938074878963,0.9448408263561905,0.7209926895790358
12,1671,PL,1.3000000000000003,0.8558279277224979,0.12015067277562258,4.118041613650466,0.7114366580006218
13,1671,OPT-GEO-IND,1.3000000000000003,0.6723349050600276,0.22612254401810306,1.0730797308959352,0.6813392174599943
14,1671,PL,1.5000000000000004,0.8033122230138213,0.13563307600053923,3.8898008767731778,0.6852814272808998
15,1671,OPT-GEO-IND,1.5000000000000004,0.6372094697987299,0.26422755394542113,1.5145052758114044,0.6153422289081416
16,1671,PL,1.7000000000000004,0.7547912460018463,0.14989870285776075,4.103147769396568,0.6593769027208248
17,1671,OPT-GEO-IND,1.7000000000000004,0.6032804932067213,0.2789441222426509,2.148049424617988,0.539411178471667
18,1671,PL,1.9000000000000004,0.710290361003917,0.1635211940299242,4.587937065593721,0.6359444574441874
19,1671,OPT-GEO-IND,1.9000000000000004,0.5716896705143939,0.291393333222841,1.4366647433166493,0.5044741468109507
