,uid,method,epsilon,mean_ql,kl_div,max_div,adv_err
0,4,PL,0.2,2.258585872439481,0.11234405528586577,,1.0111596981081006
1,4,OPT-LOC-DP,0.2,1.0394817783260544,0.0,,1.039481778326055
2,4,OPT-SEM-IND,0.2,0.18147380170366537,0.0,,1.039481778326055
3,4,USS,0.2,0.9667726050119824,0.11424243387125481,,1.039481778326055
4,4,ESSA,0.2,0.32450877697969654,0.11063358942043532,,1.0369155825543264
5,7,PL,0.2,2.3481592338128334,0.10758655919885553,,0.4880128852967963
6,7,OPT-LOC-DP,0.2,0.5140803383975152,0.04545117123446002,,0.5124051731805611
7,7,OPT-SEM-IND,0.2,0.14926185780624737,0.0,,0.5182963010152871
8,7,USS,0.2,1.10154995924341,0.09993279375621932,,0.5182963010152871
9,7,ESSA,0.2,0.38524018493261764,0.0998582352959022,,0.5157016334968832
10,14,PL,0.2,2.2791403427236285,0.10012330636296625,,0.9630147670826664
11,14,OPT-LOC-DP,0.2,0.9878166228684527,0.03750269279584254,,0.9322264093220868
12,14,OPT-SEM-IND,0.2,0.19593841520149954,0.0,,0.9937270871914273
13,14,USS,0.2,0.9737121115684957,0.1006367304480851,,0.9937270871914297
14,14,ESSA,0.2,0.3771474245470284,0.10307300631124991,,0.9915843561426122
15,22,PL,0.2,1.9974542663193768,0.08971795853114443,,0.6007241879623142
16,22,OPT-LOC-DP,0.2,0.7655519838114785,0.0,,0.765551983811481
17,22,OPT-SEM-IND,0.2,0.17535037311345938,0.0,,0.765551983811481
18,22,USS,0.2,0.7920825332746205,0.08501720296745979,,0.7655519838114779
19,22,ESSA,0.2,0.335109342433322,0.08658252781054834,,0.7520323265468016
20,25,PL,0.2,2.5823301137983377,0.10593981506049586,,1.3368425573510825
21,25,OPT-LOC-DP,0.2,1.3701865640408977,0.05264026550322714,,1.3016282441370608
22,25,OPT-SEM-IND,0.2,0.17100598447224016,0.048512078815636045,,1.3534820364060651
23,25,USS,0.2,1.2564554739659068,0.10495391955197476,,1.3798880339546562
24,25,ESSA,0.2,0.4095357956864459,0.1050899519917027,,1.3769255007650893
25,35,PL,0.2,2.2227569923160218,0.07104175553753819,,0.8617983751431444
26,35,OPT-LOC-DP,0.2,0.888562912005085,0.03658211026050806,,0.8401786534338973
27,35,OPT-SEM-IND,0.2,0.2262982658050783,0.0,,0.8905815261520702
28,35,USS,0.2,0.9590524268200505,0.0763665635113267,,0.8905815261520701
29,35,ESSA,0.2,0.3642954380027352,0.0720948575731809,,0.8886216816796711
30,36,PL,0.2,2.2458837057749634,0.10475333903029296,,0.4253776598790051
31,36,OPT-LOC-DP,0.2,0.44585843530542024,0.04161688367726771,,0.44302660596546184
32,36,OPT-SEM-IND,0.2,0.2358480571992208,0.0,,0.4530660982535433
33,36,USS,0.2,1.0033343719119383,0.11051847069287504,,0.4530660982535445
34,36,ESSA,0.2,0.3500821693708288,0.1124720983974935,,0.45053278600881597
35,38,PL,0.2,2.0563378682698077,0.10036302784757314,,0.4141269499924724
36,38,OPT-LOC-DP,0.2,0.4251359069767702,0.0,,0.42513590697676984
37,38,OPT-SEM-IND,0.2,0.22257051751236637,0.045111922110947375,,0.41763057549000104
38,38,USS,0.2,0.8296679738226084,0.09881143758058973,,0.4251359069767696
39,38,ESSA,0.2,0.2829525543092883,0.09644956983381991,,0.42444078962657644
40,43,PL,0.2,2.152443120713684,0.11397449655047824,,1.1113918141512085
41,43,OPT-LOC-DP,0.2,1.3726053724695766,0.04399490749904738,,1.2636895895490134
42,43,OPT-SEM-IND,0.2,0.16254507055366424,0.0,,1.375908542947923
43,43,USS,0.2,0.746919785897713,0.1084072702837084,,1.375908542947923
44,43,ESSA,0.2,0.3151030755167314,0.11017006900357584,,1.3558223275852515
45,44,PL,0.2,1.9495943715909634,0.11079407419052827,,0.33791531027768
46,44,OPT-LOC-DP,0.2,0.368111989000944,0.0,,0.36811198900094394
47,44,OPT-SEM-IND,0.2,0.1617458068230255,0.0,,0.36811198900094394
48,44,USS,0.2,0.7877457189147143,0.11978745827668455,,0.36811198900094405
49,44,ESSA,0.2,0.33057346998430115,0.11556808797894795,,0.36551552732173426
50,4,PL,0.6000000000000001,1.7705504131051717,0.12168102655698382,,0.9729228016295122
51,4,OPT-LOC-DP,0.6000000000000001,1.0176722469137605,0.08466148700388763,,0.916643337858482
52,4,OPT-SEM-IND,0.6000000000000001,0.17323732415210155,0.10662986582721595,,1.007216475390837
53,4,ESSA,0.6000000000000001,0.32400885255240475,0.1109397605564805,,1.0319733046885113
54,7,PL,0.6000000000000001,1.804288146983845,0.11502708552800714,,0.4486000482884832
55,7,OPT-LOC-DP,0.6000000000000001,0.5018779677175172,0.09980147251749001,,0.4860141914369559
56,7,OPT-SEM-IND,0.6000000000000001,0.13921201282615103,0.10507693814329323,,0.4565000766328786
57,7,ESSA,0.6000000000000001,0.38498352370673417,0.10019145997962386,,0.510778293503561
58,14,PL,0.6000000000000001,1.8123699705970744,0.1160913750003618,,0.8894181864501272
59,14,OPT-LOC-DP,0.6000000000000001,0.9599121647984464,0.08881904609882567,,0.834404867775198
